

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Nepal",149,"Municipal water withdrawal",4251,2000,0.2021,"L","",""
"Nepal",149,"Municipal water withdrawal",4251,2005,0.1476,"L","",""
"Nepal",149,"Total water withdrawal",4253,2000,9.562,"L","",""
"Nepal",149,"Total water withdrawal",4253,2006,9.497,"L","",""
"Nepal",149,"Irrigation water withdrawal",4475,2000,9.32,"L","[279]",""
"Nepal",149,"Irrigation water withdrawal",4475,2006,9.32,"L","",""
"Nepal",149,"Irrigation water requirement",4260,2006,5.428,"L","",""
"Nepal",149,"Agricultural water withdrawal as % of total water withdrawal",4254,2000,97.47,"L","",""
"Nepal",149,"Agricultural water withdrawal as % of total water withdrawal",4254,2006,98.14,"L","",""
"Nepal",149,"Industrial water withdrawal as % of total water withdrawal",4256,2000,0.4225,"L","",""
"Nepal",149,"Industrial water withdrawal as % of total water withdrawal",4256,2006,0.3106,"L","",""
"Nepal",149,"Municipal water withdrawal as % of total withdrawal",4255,2000,2.114,"L","",""
"Nepal",149,"Municipal water withdrawal as % of total withdrawal",4255,2006,1.554,"L","",""
"Nepal",149,"Total water withdrawal per capita",4257,2000,390.0,"K","",""
"Nepal",149,"Total water withdrawal per capita",4257,2006,364.4,"K","",""
"Nepal",149,"Total freshwater withdrawal (primary and secondary)",4263,2000,9.562,"I","",""
"Nepal",149,"Total freshwater withdrawal (primary and secondary)",4263,2006,9.497,"I","",""
"Netherlands",150,"Agricultural water withdrawal",4250,1991,0.184,"E","",""
"Netherlands",150,"Agricultural water withdrawal",4250,1996,0.23,"E","[280]",""
"Netherlands",150,"Agricultural water withdrawal",4250,2002,0.0526,"E","[281]",""
"Netherlands",150,"Agricultural water withdrawal",4250,2007,0.0719,"E","[282]",""
"Netherlands",150,"Agricultural water withdrawal",4250,2012,0.0602,"E","[283]",""
"Netherlands",150,"Industrial water withdrawal",4252,1991,6.519,"E","",""
"Netherlands",150,"Industrial water withdrawal",4252,1996,5.01,"E","",""
"Netherlands",150,"Industrial water withdrawal",4252,2001,7.558,"E","",""
"Netherlands",150,"Industrial water withdrawal",4252,2007,9.629,"E","",""
"Netherlands",150,"Industrial water withdrawal",4252,2012,9.446,"E","",""
"Netherlands",150,"Municipal water withdrawal",4251,1991,1.28,"E","",""
"Netherlands",150,"Municipal water withdrawal",4251,1996,1.267,"E","",""
"Netherlands",150,"Municipal water withdrawal",4251,2001,1.303,"E","",""
"Netherlands",150,"Municipal water withdrawal",4251,2007,1.248,"E","",""
"Netherlands",150,"Municipal water withdrawal",4251,2012,1.217,"E","",""
"Netherlands",150,"Total water withdrawal",4253,1980,9.198,"E","",""
"Netherlands",150,"Total water withdrawal",4253,1985,9.349,"E","",""
"Netherlands",150,"Total water withdrawal",4253,1991,7.983,"E","",""
"Netherlands",150,"Total water withdrawal",4253,1996,6.507,"E","",""
"Netherlands",150,"Total water withdrawal",4253,2002,8.914,"E","",""
"Netherlands",150,"Total water withdrawal",4253,2007,10.95,"E","",""
"Netherlands",150,"Total water withdrawal",4253,2012,10.72,"E","",""
"Netherlands",150,"Irrigation water withdrawal",4475,1996,0.23,"E","[284]",""
"Netherlands",150,"Irrigation water withdrawal",4475,2007,0.0387,"E","[285]",""
"Netherlands",150,"Irrigation water withdrawal",4475,2012,0.023,"E","[286]",""
"Netherlands",150,"Irrigation water requirement",4260,2007,0.0425,"L","",""
"Netherlands",150,"Agricultural water withdrawal as % of total water withdrawal",4254,1991,2.305,"E","",""
"Netherlands",150,"Agricultural water withdrawal as % of total water withdrawal",4254,1996,3.535,"E","",""
"Netherlands",150,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,0.5901,"E","",""
"Netherlands",150,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,0.6566,"E","",""
"Netherlands",150,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,0.5616,"E","",""
"Netherlands",150,"Industrial water withdrawal as % of total water withdrawal",4256,1991,81.66,"E","",""
"Netherlands",150,"Industrial water withdrawal as % of total water withdrawal",4256,1996,76.99,"E","",""
"Netherlands",150,"Industrial water withdrawal as % of total water withdrawal",4256,2002,84.79,"E","",""
"Netherlands",150,"Industrial water withdrawal as % of total water withdrawal",4256,2007,87.94,"E","",""
"Netherlands",150,"Industrial water withdrawal as % of total water withdrawal",4256,2012,88.12,"E","",""
"Netherlands",150,"Municipal water withdrawal as % of total withdrawal",4255,1991,16.03,"E","",""
"Netherlands",150,"Municipal water withdrawal as % of total withdrawal",4255,1996,19.47,"E","",""
"Netherlands",150,"Municipal water withdrawal as % of total withdrawal",4255,2002,14.62,"E","",""
"Netherlands",150,"Municipal water withdrawal as % of total withdrawal",4255,2007,11.4,"E","",""
"Netherlands",150,"Municipal water withdrawal as % of total withdrawal",4255,2012,11.35,"E","",""
"Netherlands",150,"Total water withdrawal per capita",4257,1980,645.2,"E","",""
"Netherlands",150,"Total water withdrawal per capita",4257,1985,638.8,"E","",""
"Netherlands",150,"Total water withdrawal per capita",4257,1991,527.7,"E","",""
"Netherlands",150,"Total water withdrawal per capita",4257,1996,416.2,"E","",""
"Netherlands",150,"Total water withdrawal per capita",4257,2002,554.5,"E","",""
"Netherlands",150,"Total water withdrawal per capita",4257,2007,665.1,"E","",""
"Netherlands",150,"Total water withdrawal per capita",4257,2012,640.0,"E","",""
"Netherlands",150,"Total freshwater withdrawal (primary and secondary)",4263,1980,9.198,"K","",""
"Netherlands",150,"Total freshwater withdrawal (primary and secondary)",4263,1985,9.349,"K","",""
"Netherlands",150,"Total freshwater withdrawal (primary and secondary)",4263,1991,7.983,"K","",""
"Netherlands",150,"Total freshwater withdrawal (primary and secondary)",4263,1996,6.507,"K","",""
"Netherlands",150,"Total freshwater withdrawal (primary and secondary)",4263,2002,8.906,"K","",""
"Netherlands",150,"Total freshwater withdrawal (primary and secondary)",4263,2007,10.94,"","",""
"Netherlands",150,"Total freshwater withdrawal (primary and secondary)",4263,2012,10.72,"","",""
"Netherlands",150,"Direct use of treated municipal wastewater",4535,2000,0.008,"","",""
"New Zealand",156,"Agricultural water withdrawal",4250,1985,0.836,"","",""
"New Zealand",156,"Agricultural water withdrawal",4250,2006,2.82,"E","[287]",""
"New Zealand",156,"Agricultural water withdrawal",4250,2010,3.207,"E","[288]",""
"New Zealand",156,"Industrial water withdrawal",4252,1985,0.19,"","",""
"New Zealand",156,"Industrial water withdrawal",4252,2000,0.2,"L","",""
"New Zealand",156,"Industrial water withdrawal",4252,2006,0.939,"E","",""
"New Zealand",156,"Industrial water withdrawal",4252,2010,1.184,"E","",""
"New Zealand",156,"Municipal water withdrawal",4251,1985,0.874,"","",""
"New Zealand",156,"Municipal water withdrawal",4251,2000,0.62,"","",""
"New Zealand",156,"Municipal water withdrawal",4251,2006,1.149,"E","",""
"New Zealand",156,"Municipal water withdrawal",4251,2010,0.81,"E","[289]",""
"New Zealand",156,"Total water withdrawal",4253,1980,1.2,"","",""
"New Zealand",156,"Total water withdrawal",4253,1985,1.9,"","",""
"New Zealand",156,"Total water withdrawal",4253,1999,3.14,"E","",""
"New Zealand",156,"Total water withdrawal",4253,2006,4.908,"E","",""
"New Zealand",156,"Total water withdrawal",4253,2010,5.201,"E","",""
"New Zealand",156,"Irrigation water withdrawal",4475,1999,1.6,"E","",""
"New Zealand",156,"Irrigation water withdrawal",4475,2006,2.53,"E","[290]",""
"New Zealand",156,"Irrigation water withdrawal",4475,2010,2.8,"E","[291]",""
"New Zealand",156,"Irrigation water requirement",4260,2007,1.492,"L","",""
"New Zealand",156,"Agricultural water withdrawal as % of total water withdrawal",4254,1985,44.0,"","",""
"New Zealand",156,"Agricultural water withdrawal as % of total water withdrawal",4254,2006,57.46,"E","",""
"New Zealand",156,"Agricultural water withdrawal as % of total water withdrawal",4254,2010,61.66,"E","",""
"New Zealand",156,"Industrial water withdrawal as % of total water withdrawal",4256,1985,10.0,"","",""
"New Zealand",156,"Industrial water withdrawal as % of total water withdrawal",4256,2000,6.369,"K","",""
"New Zealand",156,"Industrial water withdrawal as % of total water withdrawal",4256,2006,19.13,"E","",""
"New Zealand",156,"Industrial water withdrawal as % of total water withdrawal",4256,2010,22.76,"E","",""
"New Zealand",156,"Municipal water withdrawal as % of total withdrawal",4255,1985,46.0,"","",""
"New Zealand",156,"Municipal water withdrawal as % of total withdrawal",4255,2000,19.75,"K","",""
"New Zealand",156,"Municipal water withdrawal as % of total withdrawal",4255,2006,23.41,"E","",""
"New Zealand",156,"Municipal water withdrawal as % of total withdrawal",4255,2010,15.57,"E","",""
"New Zealand",156,"Total water withdrawal per capita",4257,1980,376.3,"K","",""
"New Zealand",156,"Total water withdrawal per capita",4257,1985,574.0,"K","",""
"New Zealand",156,"Total water withdrawal per capita",4257,1999,792.5,"E","",""
"New Zealand",156,"Total water withdrawal per capita",4257,2006,1158.0,"E","",""
"New Zealand",156,"Total water withdrawal per capita",4257,2010,1172.0,"E","",""
"New Zealand",156,"Total freshwater withdrawal (primary and secondary)",4263,1980,1.2,"","",""
"New Zealand",156,"Total freshwater withdrawal (primary and secondary)",4263,1985,1.9,"","",""
"New Zealand",156,"Total freshwater withdrawal (primary and secondary)",4263,1999,3.14,"K","",""
"New Zealand",156,"Total freshwater withdrawal (primary and secondary)",4263,2006,4.908,"K","",""
"New Zealand",156,"Total freshwater withdrawal (primary and secondary)",4263,2010,5.201,"K","",""
"Nicaragua",157,"Agricultural water withdrawal",4250,2001,1.18,"","",""
"Nicaragua",157,"Agricultural water withdrawal",4250,2011,1.185,"","",""
"Nicaragua",157,"Industrial water withdrawal",4252,1998,0.027,"","",""
"Nicaragua",157,"Industrial water withdrawal",4252,2005,0.0736,"L","",""
"Nicaragua",157,"Industrial water withdrawal",4252,2008,0.0736,"I","",""
"Nicaragua",157,"Municipal water withdrawal",4251,1998,0.181,"","",""
"Nicaragua",157,"Municipal water withdrawal",4251,2008,0.286,"","",""
"Nicaragua",157,"Total water withdrawal",4253,2001,1.388,"","",""
"Nicaragua",157,"Total water withdrawal",4253,2011,1.545,"I","",""
"Nicaragua",157,"Irrigation water withdrawal",4475,2011,1.11,"","",""
"Nicaragua",157,"Irrigation water requirement",4260,2006,0.512,"L","",""
"Nicaragua",157,"Agricultural water withdrawal as % of total water withdrawal",4254,2001,85.01,"","",""
"Nicaragua",157,"Agricultural water withdrawal as % of total water withdrawal",4254,2011,76.7,"I","",""
"Nicaragua",157,"Industrial water withdrawal as % of total water withdrawal",4256,2001,1.945,"","",""
"Nicaragua",157,"Industrial water withdrawal as % of total water withdrawal",4256,2011,4.764,"I","",""
"Nicaragua",157,"Municipal water withdrawal as % of total withdrawal",4255,2001,13.04,"","",""
"Nicaragua",157,"Municipal water withdrawal as % of total withdrawal",4255,2011,18.51,"I","",""
"Nicaragua",157,"Total water withdrawal per capita",4257,2001,268.4,"K","",""
"Nicaragua",157,"Total water withdrawal per capita",4257,2011,262.9,"K","",""
"Nicaragua",157,"Total freshwater withdrawal (primary and secondary)",4263,2001,1.387,"I","",""
"Nicaragua",157,"Total freshwater withdrawal (primary and secondary)",4263,2011,1.545,"I","",""
"Nicaragua",157,"Desalinated water produced",4264,1990,2.0E-4,"","",""
"Nicaragua",157,"Desalinated water produced",4264,2000,2.0E-4,"I","",""
"Nicaragua",157,"Desalinated water produced",4264,2008,2.0E-4,"I","",""
"Nicaragua",157,"Direct use of treated municipal wastewater",4535,2000,0.0011,"","",""
"Niger",158,"Agricultural water withdrawal",4250,1988,0.41,"","",""
"Niger",158,"Agricultural water withdrawal",4250,2005,0.6565,"L","[292]",""
"Niger",158,"Industrial water withdrawal",4252,1988,0.01,"","",""
"Niger",158,"Industrial water withdrawal",4252,2000,0.0284,"L","",""
"Niger",158,"Industrial water withdrawal",4252,2005,0.0327,"L","",""
"Niger",158,"Industrial water withdrawal",4252,2012,0.0137,"","[293]",""
"Niger",158,"Municipal water withdrawal",4251,1988,0.08,"","",""
"Niger",158,"Municipal water withdrawal",4251,2000,0.2554,"L","",""
"Niger",158,"Municipal water withdrawal",4251,2005,0.2944,"L","",""
"Niger",158,"Municipal water withdrawal",4251,2012,0.0617,"","",""
"Niger",158,"Total water withdrawal",4253,1988,0.5,"","",""
"Niger",158,"Total water withdrawal",4253,2005,0.9836,"L","",""
"Niger",158,"Irrigation water withdrawal",4475,2005,0.6565,"L","",""
"Niger",158,"Irrigation water requirement",4260,1997,0.2012,"L","",""
"Niger",158,"Agricultural water withdrawal as % of total water withdrawal",4254,1988,82.0,"","",""
"Niger",158,"Agricultural water withdrawal as % of total water withdrawal",4254,2005,66.74,"L","",""
"Niger",158,"Industrial water withdrawal as % of total water withdrawal",4256,1988,2.0,"","",""
"Niger",158,"Industrial water withdrawal as % of total water withdrawal",4256,2005,3.325,"L","",""
"Niger",158,"Municipal water withdrawal as % of total withdrawal",4255,1988,16.0,"","",""
"Niger",158,"Municipal water withdrawal as % of total withdrawal",4255,2005,29.93,"L","",""
"Niger",158,"Total water withdrawal per capita",4257,1988,59.23,"K","",""
"Niger",158,"Total water withdrawal per capita",4257,2005,67.7,"K","",""
"Niger",158,"Total freshwater withdrawal (primary and secondary)",4263,1988,0.5,"","",""
"Niger",158,"Total freshwater withdrawal (primary and secondary)",4263,2005,0.9836,"I","",""
"Niger",158,"Direct use of agricultural drainage water",4451,2012,,,"[294]",
"Nigeria",159,"Agricultural water withdrawal",4250,1987,3.92,"L","",""
"Nigeria",159,"Agricultural water withdrawal",4250,2000,5.51,"L","",""
"Nigeria",159,"Agricultural water withdrawal",4250,2004,5.51,"L","",""
"Nigeria",159,"Agricultural water withdrawal",4250,2010,5.51,"L","",""
"Nigeria",159,"Industrial water withdrawal",4252,1987,0.545,"","",""
"Nigeria",159,"Industrial water withdrawal",4252,2000,1.554,"L","",""
"Nigeria",159,"Industrial water withdrawal",4252,2005,1.965,"L","",""
"Nigeria",159,"Industrial water withdrawal",4252,2010,1.965,"L","",""
"Nigeria",159,"Municipal water withdrawal",4251,1987,1.125,"","",""
"Nigeria",159,"Municipal water withdrawal",4251,2000,3.242,"L","",""
"Nigeria",159,"Municipal water withdrawal",4251,2005,4.099,"L","",""
"Nigeria",159,"Municipal water withdrawal",4251,2010,5.0,"L","",""
"Nigeria",159,"Total water withdrawal",4253,1987,5.59,"I","",""
"Nigeria",159,"Total water withdrawal",4253,2000,10.31,"L","",""
"Nigeria",159,"Total water withdrawal",4253,2005,11.57,"L","",""
"Nigeria",159,"Total water withdrawal",4253,2010,12.47,"L","",""
"Nigeria",159,"Irrigation water withdrawal",4475,2004,7.047,"L","",""
"Nigeria",159,"Irrigation water withdrawal",4475,2010,4.549,"I","",""
"Nigeria",159,"Irrigation water requirement",4260,2004,1.695,"L","",""
"Nigeria",159,"Agricultural water withdrawal as % of total water withdrawal",4254,1987,70.13,"I","",""
"Nigeria",159,"Agricultural water withdrawal as % of total water withdrawal",4254,2000,53.44,"L","",""
"Nigeria",159,"Agricultural water withdrawal as % of total water withdrawal",4254,2005,47.62,"L","",""
"Nigeria",159,"Agricultural water withdrawal as % of total water withdrawal",4254,2010,44.19,"L","",""
"Nigeria",159,"Industrial water withdrawal as % of total water withdrawal",4256,1987,9.75,"I","",""
"Nigeria",159,"Industrial water withdrawal as % of total water withdrawal",4256,2000,15.07,"L","",""
"Nigeria",159,"Industrial water withdrawal as % of total water withdrawal",4256,2005,16.98,"L","",""
"Nigeria",159,"Industrial water withdrawal as % of total water withdrawal",4256,2010,15.76,"L","",""
"Nigeria",159,"Municipal water withdrawal as % of total withdrawal",4255,1987,20.13,"I","",""
"Nigeria",159,"Municipal water withdrawal as % of total withdrawal",4255,2000,31.45,"L","",""
"Nigeria",159,"Municipal water withdrawal as % of total withdrawal",4255,2005,35.43,"L","",""
"Nigeria",159,"Municipal water withdrawal as % of total withdrawal",4255,2010,40.1,"L","",""
"Nigeria",159,"Total water withdrawal per capita",4257,1987,63.23,"K","",""
"Nigeria",159,"Total water withdrawal per capita",4257,2000,79.77,"K","",""
"Nigeria",159,"Total water withdrawal per capita",4257,2005,78.63,"K","",""
"Nigeria",159,"Total water withdrawal per capita",4257,2010,74.12,"K","",""
"Nigeria",159,"Total freshwater withdrawal (primary and secondary)",4263,1987,5.59,"I","",""
"Nigeria",159,"Total freshwater withdrawal (primary and secondary)",4263,2000,10.31,"I","",""
"Nigeria",159,"Total freshwater withdrawal (primary and secondary)",4263,2005,11.57,"I","",""
"Nigeria",159,"Total freshwater withdrawal (primary and secondary)",4263,2010,12.47,"I","",""
"Nigeria",159,"Desalinated water produced",4264,1990,0.003,"","",""
"Nigeria",159,"Desalinated water produced",4264,2000,0.003,"I","",""
"Norway",162,"Agricultural water withdrawal",4250,1996,0.73,"E","",""
"Norway",162,"Agricultural water withdrawal",4250,2002,0.808,"E","",""
"Norway",162,"Agricultural water withdrawal",4250,2006,0.8449,"E","",""
"Norway",162,"Industrial water withdrawal",4252,1996,0.909,"E","",""
"Norway",162,"Industrial water withdrawal",4252,1999,0.783,"E","",""
"Norway",162,"Industrial water withdrawal",4252,2007,1.233,"E","",""
"Norway",162,"Industrial water withdrawal",4252,2009,1.071,"E","",""
"Norway",162,"Municipal water withdrawal",4251,1990,0.75,"E","",""
"Norway",162,"Municipal water withdrawal",4251,1996,0.781,"E","[295]",""
"Norway",162,"Municipal water withdrawal",4251,2002,0.808,"E","",""
"Norway",162,"Municipal water withdrawal",4251,2007,0.9482,"E","",""
"Norway",162,"Municipal water withdrawal",4251,2012,0.816,"E","",""
"Norway",162,"Municipal water withdrawal",4251,2013,0.838,"E","",""
"Norway",162,"Total water withdrawal",4253,1980,2.0,"","",""
"Norway",162,"Total water withdrawal",4253,1996,2.42,"E","",""
"Norway",162,"Total water withdrawal",4253,2002,2.399,"E","",""
"Norway",162,"Total water withdrawal",4253,2007,3.026,"E","",""
"Norway",162,"Irrigation water withdrawal",4475,1996,0.1886,"E","[296]",""
"Norway",162,"Irrigation water withdrawal",4475,2002,0.1131,"E","[297]",""
"Norway",162,"Irrigation water withdrawal",4475,2006,0.1128,"E","[298]",""
"Norway",162,"Irrigation water requirement",4260,2007,0.0677,"L","",""
"Norway",162,"Agricultural water withdrawal as % of total water withdrawal",4254,1996,30.17,"E","",""
"Norway",162,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,33.68,"E","",""
"Norway",162,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,27.92,"E","",""
"Norway",162,"Industrial water withdrawal as % of total water withdrawal",4256,1996,37.56,"E","",""
"Norway",162,"Industrial water withdrawal as % of total water withdrawal",4256,2002,32.64,"E","",""
"Norway",162,"Industrial water withdrawal as % of total water withdrawal",4256,2007,40.75,"E","",""
"Norway",162,"Municipal water withdrawal as % of total withdrawal",4255,1996,32.27,"E","",""
"Norway",162,"Municipal water withdrawal as % of total withdrawal",4255,2002,33.68,"E","",""
"Norway",162,"Municipal water withdrawal as % of total withdrawal",4255,2007,31.34,"E","",""
"Norway",162,"Total water withdrawal per capita",4257,1980,486.9,"K","",""
"Norway",162,"Total water withdrawal per capita",4257,1996,548.4,"E","",""
"Norway",162,"Total water withdrawal per capita",4257,2002,528.8,"E","",""
"Norway",162,"Total water withdrawal per capita",4257,2007,641.5,"E","",""
"Norway",162,"Total freshwater withdrawal (primary and secondary)",4263,1980,2.0,"","",""
"Norway",162,"Total freshwater withdrawal (primary and secondary)",4263,1996,2.42,"K","",""
"Norway",162,"Total freshwater withdrawal (primary and secondary)",4263,2002,2.399,"K","",""
"Norway",162,"Total freshwater withdrawal (primary and secondary)",4263,2007,3.026,"K","",""
"Norway",162,"Desalinated water produced",4264,1990,1.0E-4,"","",""
"Norway",162,"Desalinated water produced",4264,1996,1.0E-4,"I","",""
"Norway",162,"Desalinated water produced",4264,2000,1.0E-4,"I","",""
"Norway",162,"Desalinated water produced",4264,2006,1.0E-4,"I","",""
"Occupied Palestinian Territory",299,"Agricultural water withdrawal",4250,2001,0.167,"","",""
"Occupied Palestinian Territory",299,"Agricultural water withdrawal",4250,2005,0.189,"","",""
"Occupied Palestinian Territory",299,"Industrial water withdrawal",4252,2000,0.0146,"","[299]",""
"Occupied Palestinian Territory",299,"Industrial water withdrawal",4252,2005,0.029,"","",""
"Occupied Palestinian Territory",299,"Municipal water withdrawal",4251,2000,0.1014,"","[300]",""
"Occupied Palestinian Territory",299,"Municipal water withdrawal",4251,2005,0.2,"","",""
"Occupied Palestinian Territory",299,"Total water withdrawal",4253,2001,0.279,"","",""
"Occupied Palestinian Territory",299,"Total water withdrawal",4253,2005,0.418,"","",""
"Occupied Palestinian Territory",299,"Irrigation water requirement",4260,2003,0.0931,"L","",""
"Occupied Palestinian Territory",299,"Agricultural water withdrawal as % of total water withdrawal",4254,2001,59.86,"","",""
"Occupied Palestinian Territory",299,"Agricultural water withdrawal as % of total water withdrawal",4254,2005,45.22,"","",""
"Occupied Palestinian Territory",299,"Industrial water withdrawal as % of total water withdrawal",4256,2001,5.233,"","",""
"Occupied Palestinian Territory",299,"Industrial water withdrawal as % of total water withdrawal",4256,2005,6.938,"","",""
"Occupied Palestinian Territory",299,"Municipal water withdrawal as % of total withdrawal",4255,2001,36.34,"","",""
"Occupied Palestinian Territory",299,"Municipal water withdrawal as % of total withdrawal",4255,2005,47.85,"","",""
"Occupied Palestinian Territory",299,"Total water withdrawal per capita",4257,2001,82.52,"K","",""
"Occupied Palestinian Territory",299,"Total water withdrawal per capita",4257,2005,111.3,"K","",""
"Occupied Palestinian Territory",299,"Total freshwater withdrawal (primary and secondary)",4263,2001,0.269,"","",""
"Occupied Palestinian Territory",299,"Total freshwater withdrawal (primary and secondary)",4263,2005,0.408,"I","",""
"Occupied Palestinian Territory",299,"Direct use of treated municipal wastewater",4535,1998,0.01,"","",""
"Oman",221,"Agricultural water withdrawal",4250,1991,1.148,"","",""
"Oman",221,"Agricultural water withdrawal",4250,2000,1.23,"L","",""
"Oman",221,"Agricultural water withdrawal",4250,2003,1.168,"","",""
"Oman",221,"Industrial water withdrawal",4252,1991,0.019,"","",""
"Oman",221,"Industrial water withdrawal",4252,2000,0.03,"L","",""
"Oman",221,"Industrial water withdrawal",4252,2003,0.019,"","",""
"Oman",221,"Municipal water withdrawal",4251,1991,0.056,"","",""
"Oman",221,"Municipal water withdrawal",4251,2000,0.1,"L","",""
"Oman",221,"Municipal water withdrawal",4251,2003,0.134,"","",""
"Oman",221,"Total water withdrawal",4253,1991,1.223,"","",""
"Oman",221,"Total water withdrawal",4253,2000,1.36,"L","",""
"Oman",221,"Total water withdrawal",4253,2003,1.321,"","",""
"Oman",221,"Irrigation water requirement",4260,2007,0.721,"L","",""
"Oman",221,"Agricultural water withdrawal as % of total water withdrawal",4254,1991,93.87,"","",""
"Oman",221,"Agricultural water withdrawal as % of total water withdrawal",4254,2000,90.44,"L","",""
"Oman",221,"Agricultural water withdrawal as % of total water withdrawal",4254,2003,88.42,"","",""
"Oman",221,"Industrial water withdrawal as % of total water withdrawal",4256,1991,1.554,"","",""
"Oman",221,"Industrial water withdrawal as % of total water withdrawal",4256,2000,2.206,"L","",""
"Oman",221,"Industrial water withdrawal as % of total water withdrawal",4256,2003,1.438,"","",""
"Oman",221,"Municipal water withdrawal as % of total withdrawal",4255,1991,4.579,"","",""
"Oman",221,"Municipal water withdrawal as % of total withdrawal",4255,2000,7.353,"L","",""
"Oman",221,"Municipal water withdrawal as % of total withdrawal",4255,2003,10.14,"","",""
"Oman",221,"Total water withdrawal per capita",4257,1991,617.7,"K","",""
"Oman",221,"Total water withdrawal per capita",4257,2000,585.4,"K","",""
"Oman",221,"Total water withdrawal per capita",4257,2003,509.3,"K","",""
"Oman",221,"Total freshwater withdrawal (primary and secondary)",4263,1991,1.197,"","",""
"Oman",221,"Total freshwater withdrawal (primary and secondary)",4263,2000,1.3,"I","",""
"Oman",221,"Total freshwater withdrawal (primary and secondary)",4263,2003,1.186,"I","",""
"Oman",221,"Desalinated water produced",4264,1995,0.034,"","",""
"Oman",221,"Desalinated water produced",4264,2000,0.034,"I","",""
"Oman",221,"Desalinated water produced",4264,2006,0.109,"","",""
"Oman",221,"Direct use of treated municipal wastewater",4535,1991,0.026,"","",""
"Pakistan",165,"Agricultural water withdrawal",4250,1975,150.3,"","",""
"Pakistan",165,"Agricultural water withdrawal",4250,1991,150.6,"","",""
"Pakistan",165,"Agricultural water withdrawal",4250,2000,162.7,"L","",""
"Pakistan",165,"Agricultural water withdrawal",4250,2008,172.4,"","",""
"Pakistan",165,"Industrial water withdrawal",4252,1975,1.534,"","",""
"Pakistan",165,"Industrial water withdrawal",4252,1991,2.5,"","",""
"Pakistan",165,"Industrial water withdrawal",4252,2000,3.47,"L","",""
"Pakistan",165,"Industrial water withdrawal",4252,2008,1.4,"E","",""
"Pakistan",165,"Municipal water withdrawal",4251,1975,1.534,"","",""
"Pakistan",165,"Municipal water withdrawal",4251,1991,2.5,"","",""
"Pakistan",165,"Municipal water withdrawal",4251,2000,6.39,"L","",""
"Pakistan",165,"Municipal water withdrawal",4251,2005,8.0,"L","",""
"Pakistan",165,"Municipal water withdrawal",4251,2008,9.65,"E","",""
"Pakistan",165,"Total water withdrawal",4253,1975,153.4,"","",""
"Pakistan",165,"Total water withdrawal",4253,1991,155.6,"","",""
"Pakistan",165,"Total water withdrawal",4253,2000,172.6,"L","",""
"Pakistan",165,"Total water withdrawal",4253,2008,183.5,"K","",""
"Pakistan",165,"Irrigation water requirement",4260,2008,126.9,"L","",""
"Pakistan",165,"Agricultural water withdrawal as % of total water withdrawal",4254,1975,97.98,"","",""
"Pakistan",165,"Agricultural water withdrawal as % of total water withdrawal",4254,1991,96.79,"","",""
"Pakistan",165,"Agricultural water withdrawal as % of total water withdrawal",4254,2000,94.26,"L","",""
"Pakistan",165,"Agricultural water withdrawal as % of total water withdrawal",4254,2008,93.95,"K","",""
"Pakistan",165,"Industrial water withdrawal as % of total water withdrawal",4256,1975,1.0,"","",""
"Pakistan",165,"Industrial water withdrawal as % of total water withdrawal",4256,1991,1.607,"","",""
"Pakistan",165,"Industrial water withdrawal as % of total water withdrawal",4256,2000,2.01,"L","",""
"Pakistan",165,"Industrial water withdrawal as % of total water withdrawal",4256,2008,0.7629,"K","",""
"Pakistan",165,"Municipal water withdrawal as % of total withdrawal",4255,1975,1.0,"","",""
"Pakistan",165,"Municipal water withdrawal as % of total withdrawal",4255,1991,1.607,"","",""
"Pakistan",165,"Municipal water withdrawal as % of total withdrawal",4255,2000,3.702,"L","",""
"Pakistan",165,"Municipal water withdrawal as % of total withdrawal",4255,2008,5.259,"K","",""
"Pakistan",165,"Total water withdrawal per capita",4257,1975,2162.0,"K","",""
"Pakistan",165,"Total water withdrawal per capita",4257,1991,1370.0,"K","",""
"Pakistan",165,"Total water withdrawal per capita",4257,2000,1196.0,"K","",""
"Pakistan",165,"Total water withdrawal per capita",4257,2008,1034.0,"K","",""
"Pakistan",165,"Total freshwater withdrawal (primary and secondary)",4263,1975,153.4,"","",""
"Pakistan",165,"Total freshwater withdrawal (primary and secondary)",4263,1991,155.6,"","",""
"Pakistan",165,"Total freshwater withdrawal (primary and secondary)",4263,2000,172.6,"I","",""
"Pakistan",165,"Total freshwater withdrawal (primary and secondary)",4263,2008,183.5,"K","",""
"Panama",166,"Agricultural water withdrawal",4250,2010,0.446,"","",""
"Panama",166,"Industrial water withdrawal",4252,2000,0.015,"L","",""
"Panama",166,"Industrial water withdrawal",4252,2005,0.0191,"L","",""
"Panama",166,"Industrial water withdrawal",4252,2010,0.01,"","",""
"Panama",166,"Municipal water withdrawal",4251,2000,0.2067,"L","",""
"Panama",166,"Municipal water withdrawal",4251,2005,0.2629,"L","",""
"Panama",166,"Municipal water withdrawal",4251,2010,0.581,"","",""
"Panama",166,"Total water withdrawal",4253,2010,1.037,"","",""
